threshold_mode,track_id,profile,duration_sec,event_density_per_sec,TP,FP,FN,precision,recall,f1
global,test_fill_heavy_000946_114bpm,fill_heavy,4.08,3.1862745098039214,8,6,5,0.5714285714285714,0.6153846153846154,0.5925925925925927
global,test_humanized_mixed_000119_125bpm,humanized_mixed,3.89,3.5989717223650386,8,5,6,0.6153846153846154,0.5714285714285714,0.5925925925925927
global,test_humanized_mixed_000584_126bpm,humanized_mixed,3.88,3.6082474226804124,8,5,6,0.6153846153846154,0.5714285714285714,0.5925925925925927
global,test_humanized_mixed_000881_133bpm,humanized_mixed,3.78,3.7037037037037037,8,5,6,0.6153846153846154,0.5714285714285714,0.5925925925925927
global,test_fast_dense_000388_177bpm,fast_dense,3.33,3.903903903903904,9,8,4,0.5294117647058824,0.6923076923076923,0.5999999999999999
global,test_fill_heavy_000769_119bpm,fill_heavy,3.95,3.7974683544303796,9,6,6,0.6,0.6,0.6
global,test_basic_groove_000006_98bpm,basic_groove,3.81,2.8871391076115485,6,3,5,0.6666666666666666,0.5454545454545454,0.6
global,test_basic_groove_000047_104bpm,basic_groove,3.7,2.972972972972973,6,3,5,0.6666666666666666,0.5454545454545454,0.6
global,test_basic_groove_000316_113bpm,basic_groove,3.96,2.525252525252525,6,4,4,0.6,0.6,0.6
global,test_basic_groove_000446_112bpm,basic_groove,3.99,3.007518796992481,6,2,6,0.75,0.5,0.6
global,test_basic_groove_000598_94bpm,basic_groove,4.46,2.242152466367713,6,4,4,0.6,0.6,0.6
global,test_basic_groove_000932_95bpm,basic_groove,4.35,2.298850574712644,6,4,4,0.6,0.6,0.6
global,test_basic_groove_001024_93bpm,basic_groove,4.07,2.9484029484029484,6,2,6,0.75,0.5,0.6
global,test_fast_dense_000224_160bpm,fast_dense,3.38,2.9585798816568047,6,4,4,0.6,0.6,0.6
global,test_fast_dense_000448_190bpm,fast_dense,3.24,3.0864197530864197,6,4,4,0.6,0.6,0.6
global,test_fill_heavy_000140_118bpm,fill_heavy,3.76,2.925531914893617,6,3,5,0.6666666666666666,0.5454545454545454,0.6
global,test_fill_heavy_000853_98bpm,fill_heavy,4.37,2.2883295194508007,6,4,4,0.6,0.6,0.6
global,test_humanized_mixed_000023_114bpm,humanized_mixed,4.08,2.6960784313725488,6,3,5,0.6666666666666666,0.5454545454545454,0.6
global,test_humanized_mixed_000295_142bpm,humanized_mixed,3.61,2.770083102493075,6,4,4,0.6,0.6,0.6
global,test_humanized_mixed_000374_121bpm,humanized_mixed,3.9,2.5641025641025643,6,4,4,0.6,0.6,0.6
global,test_humanized_mixed_000594_107bpm,humanized_mixed,4.08,2.450980392156863,6,4,4,0.6,0.6,0.6
global,test_humanized_mixed_000631_86bpm,humanized_mixed,4.77,2.306079664570231,6,3,5,0.6666666666666666,0.5454545454545454,0.6
global,test_humanized_mixed_001190_107bpm,humanized_mixed,3.61,2.770083102493075,6,4,4,0.6,0.6,0.6
global,test_standard_rock_000055_105bpm,standard_rock,4.2,2.380952380952381,6,4,4,0.6,0.6,0.6
global,test_standard_rock_000193_108bpm,standard_rock,4.2,2.380952380952381,6,4,4,0.6,0.6,0.6
global,test_standard_rock_000614_116bpm,standard_rock,3.52,2.840909090909091,6,4,4,0.6,0.6,0.6
global,test_standard_rock_000668_144bpm,standard_rock,3.65,3.2876712328767126,6,2,6,0.75,0.5,0.6
global,test_standard_rock_000682_110bpm,standard_rock,4.16,2.644230769230769,6,3,5,0.6666666666666666,0.5454545454545454,0.6
global,test_standard_rock_000818_121bpm,standard_rock,3.96,3.0303030303030303,6,2,6,0.75,0.5,0.6
global,test_standard_rock_000870_101bpm,standard_rock,4.21,2.375296912114014,6,4,4,0.6,0.6,0.6
global,test_standard_rock_000955_107bpm,standard_rock,4.17,2.3980815347721824,6,4,4,0.6,0.6,0.6
global,test_standard_rock_000984_138bpm,standard_rock,3.28,3.048780487804878,6,4,4,0.6,0.6,0.6
global,test_fast_dense_000108_155bpm,fast_dense,3.53,3.96600566572238,10,9,4,0.5263157894736842,0.7142857142857143,0.6060606060606061
global,test_humanized_mixed_001179_85bpm,humanized_mixed,4.76,2.73109243697479,10,10,3,0.5,0.7692307692307693,0.6060606060606061
global,test_basic_groove_000587_99bpm,basic_groove,4.09,2.444987775061125,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_basic_groove_000820_100bpm,basic_groove,4.23,2.3640661938534278,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_basic_groove_000957_99bpm,basic_groove,3.8,2.6315789473684212,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_fast_dense_000401_177bpm,fast_dense,3.08,3.2467532467532467,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_fill_heavy_000007_114bpm,fill_heavy,4.02,3.2338308457711444,7,3,6,0.7,0.5384615384615384,0.608695652173913
global,test_fill_heavy_000188_114bpm,fill_heavy,4.08,2.450980392156863,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_fill_heavy_000977_121bpm,fill_heavy,3.9,3.3333333333333335,7,3,6,0.7,0.5384615384615384,0.608695652173913
global,test_fill_heavy_001052_130bpm,fill_heavy,3.59,2.785515320334262,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_standard_rock_000251_119bpm,standard_rock,3.75,2.6666666666666665,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_standard_rock_000561_109bpm,standard_rock,4.17,2.3980815347721824,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_standard_rock_000665_104bpm,standard_rock,4.29,2.331002331002331,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_standard_rock_000969_116bpm,standard_rock,4.04,2.4752475247524752,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_standard_rock_001047_112bpm,standard_rock,4.11,2.4330900243309,7,6,3,0.5384615384615384,0.7,0.608695652173913
global,test_basic_groove_000197_101bpm,basic_groove,4.2,2.619047619047619,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_basic_groove_000761_94bpm,basic_groove,4.36,2.7522935779816513,7,4,5,0.6363636363636364,0.5833333333333334,0.6086956521739131
global,test_basic_groove_000998_104bpm,basic_groove,3.85,3.116883116883117,7,4,5,0.6363636363636364,0.5833333333333334,0.6086956521739131
global,test_basic_groove_001081_95bpm,basic_groove,3.81,3.149606299212598,7,4,5,0.6363636363636364,0.5833333333333334,0.6086956521739131
global,test_fast_dense_000958_161bpm,fast_dense,3.46,3.179190751445087,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_fast_dense_001028_155bpm,fast_dense,3.47,3.1700288184438037,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_fill_heavy_000382_132bpm,fill_heavy,3.8,2.8947368421052633,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_humanized_mixed_000661_97bpm,humanized_mixed,4.14,2.6570048309178746,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_humanized_mixed_000742_123bpm,humanized_mixed,3.93,2.7989821882951653,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_standard_rock_000011_135bpm,standard_rock,3.64,3.2967032967032965,7,4,5,0.6363636363636364,0.5833333333333334,0.6086956521739131
global,test_standard_rock_000040_138bpm,standard_rock,3.39,3.2448377581120944,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_standard_rock_000064_100bpm,standard_rock,4.37,2.745995423340961,7,4,5,0.6363636363636364,0.5833333333333334,0.6086956521739131
global,test_standard_rock_000248_114bpm,standard_rock,3.69,3.252032520325203,7,4,5,0.6363636363636364,0.5833333333333334,0.6086956521739131
global,test_standard_rock_000572_117bpm,standard_rock,4.02,2.736318407960199,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_standard_rock_000687_139bpm,standard_rock,3.7,2.972972972972973,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_standard_rock_000716_102bpm,standard_rock,4.34,2.7649769585253456,7,4,5,0.6363636363636364,0.5833333333333334,0.6086956521739131
global,test_standard_rock_000750_134bpm,standard_rock,3.6,3.333333333333333,7,4,5,0.6363636363636364,0.5833333333333334,0.6086956521739131
global,test_standard_rock_000838_142bpm,standard_rock,3.67,2.997275204359673,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_standard_rock_000887_111bpm,standard_rock,4.14,2.6570048309178746,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_standard_rock_001084_132bpm,standard_rock,3.45,3.1884057971014492,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131
global,test_basic_groove_000578_100bpm,basic_groove,4.22,2.843601895734597,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
global,test_basic_groove_000617_94bpm,basic_groove,4.15,2.8915662650602405,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
global,test_basic_groove_001106_102bpm,basic_groove,4.04,2.722772277227723,8,7,3,0.5333333333333333,0.7272727272727273,0.6153846153846153
global,test_basic_groove_001129_101bpm,basic_groove,4.21,2.6128266033254155,8,7,3,0.5333333333333333,0.7272727272727273,0.6153846153846153
global,test_basic_groove_001159_98bpm,basic_groove,4.42,2.7149321266968327,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
global,test_fast_dense_000178_186bpm,fast_dense,3.1,4.516129032258064,8,4,6,0.6666666666666666,0.5714285714285714,0.6153846153846153
global,test_fast_dense_000494_153bpm,fast_dense,3.55,3.098591549295775,8,7,3,0.5333333333333333,0.7272727272727273,0.6153846153846153
global,test_fast_dense_001195_151bpm,fast_dense,3.56,4.213483146067416,8,3,7,0.7272727272727273,0.5333333333333333,0.6153846153846153
global,test_fill_heavy_000109_105bpm,fill_heavy,4.27,2.8103044496487124,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
global,test_fill_heavy_000767_133bpm,fill_heavy,3.77,3.183023872679045,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
global,test_humanized_mixed_000130_133bpm,humanized_mixed,3.72,2.956989247311828,8,7,3,0.5333333333333333,0.7272727272727273,0.6153846153846153
global,test_humanized_mixed_000219_89bpm,humanized_mixed,4.5,2.6666666666666665,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
global,test_humanized_mixed_000319_104bpm,humanized_mixed,4.29,2.564102564102564,8,7,3,0.5333333333333333,0.7272727272727273,0.6153846153846153
global,test_humanized_mixed_000442_91bpm,humanized_mixed,4.6,2.3913043478260874,8,7,3,0.5333333333333333,0.7272727272727273,0.6153846153846153
global,test_standard_rock_000609_105bpm,standard_rock,3.83,3.133159268929504,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
global,test_standard_rock_000804_129bpm,standard_rock,3.84,3.125,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
global,test_standard_rock_000904_121bpm,standard_rock,3.96,3.0303030303030303,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
global,test_standard_rock_001082_144bpm,standard_rock,3.65,3.2876712328767126,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
global,test_fill_heavy_000950_124bpm,fill_heavy,3.91,3.3248081841432224,8,5,5,0.6153846153846154,0.6153846153846154,0.6153846153846154
global,test_fast_dense_000063_157bpm,fast_dense,3.5,4.0,9,6,5,0.6,0.6428571428571429,0.6206896551724138
global,test_fast_dense_000833_162bpm,fast_dense,3.46,3.7572254335260116,9,7,4,0.5625,0.6923076923076923,0.6206896551724138
global,test_fill_heavy_000016_125bpm,fill_heavy,3.9,3.3333333333333335,9,7,4,0.5625,0.6923076923076923,0.6206896551724138
global,test_fill_heavy_000066_117bpm,fill_heavy,3.76,3.9893617021276597,9,5,6,0.6428571428571429,0.6,0.6206896551724138
global,test_fill_heavy_000866_99bpm,fill_heavy,4.39,2.9612756264236904,9,7,4,0.5625,0.6923076923076923,0.6206896551724138
global,test_humanized_mixed_000299_128bpm,humanized_mixed,3.85,3.3766233766233764,9,7,4,0.5625,0.6923076923076923,0.6206896551724138
global,test_humanized_mixed_000975_102bpm,humanized_mixed,4.28,3.2710280373831773,9,6,5,0.6,0.6428571428571429,0.6206896551724138
global,test_fill_heavy_000656_113bpm,fill_heavy,3.97,3.022670025188917,9,8,3,0.5294117647058824,0.75,0.6206896551724139
global,test_fill_heavy_000918_122bpm,fill_heavy,3.94,3.0456852791878175,9,8,3,0.5294117647058824,0.75,0.6206896551724139
global,test_standard_rock_000673_140bpm,standard_rock,3.52,3.409090909090909,9,8,3,0.5294117647058824,0.75,0.6206896551724139
global,test_basic_groove_001004_111bpm,basic_groove,4.0,2.5,5,1,5,0.8333333333333334,0.5,0.625
global,test_basic_groove_000194_103bpm,basic_groove,3.73,2.680965147453083,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_basic_groove_000293_108bpm,basic_groove,3.77,2.6525198938992043,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_basic_groove_000332_102bpm,basic_groove,4.29,2.564102564102564,6,2,5,0.75,0.5454545454545454,0.631578947368421
global,test_basic_groove_000849_111bpm,basic_groove,4.01,2.493765586034913,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_basic_groove_000892_97bpm,basic_groove,3.84,3.125,6,1,6,0.8571428571428571,0.5,0.631578947368421
global,test_basic_groove_001141_105bpm,basic_groove,3.97,2.5188916876574305,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_fast_dense_000095_147bpm,fast_dense,3.61,2.770083102493075,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_humanized_mixed_000080_128bpm,humanized_mixed,3.85,2.5974025974025974,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_humanized_mixed_001189_112bpm,humanized_mixed,4.06,2.4630541871921183,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_standard_rock_000041_106bpm,standard_rock,4.18,2.3923444976076556,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_standard_rock_000081_142bpm,standard_rock,3.56,2.8089887640449436,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_standard_rock_000326_109bpm,standard_rock,4.04,2.4752475247524752,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_standard_rock_000340_125bpm,standard_rock,3.85,2.5974025974025974,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_standard_rock_000474_119bpm,standard_rock,3.49,3.151862464183381,6,2,5,0.75,0.5454545454545454,0.631578947368421
global,test_standard_rock_000520_123bpm,standard_rock,3.8,2.8947368421052633,6,2,5,0.75,0.5454545454545454,0.631578947368421
global,test_standard_rock_000902_121bpm,standard_rock,3.78,2.9100529100529102,6,2,5,0.75,0.5454545454545454,0.631578947368421
global,test_standard_rock_001164_128bpm,standard_rock,3.51,2.8490028490028494,6,3,4,0.6666666666666666,0.6,0.631578947368421
global,test_basic_groove_000057_105bpm,basic_groove,4.05,2.7160493827160495,7,4,4,0.6363636363636364,0.6363636363636364,0.6363636363636364
global,test_basic_groove_000222_93bpm,basic_groove,4.18,2.6315789473684212,7,4,4,0.6363636363636364,0.6363636363636364,0.6363636363636364
global,test_basic_groove_000967_99bpm,basic_groove,4.24,2.594339622641509,7,4,4,0.6363636363636364,0.6363636363636364,0.6363636363636364
global,test_basic_groove_001044_113bpm,basic_groove,3.71,2.964959568733154,7,4,4,0.6363636363636364,0.6363636363636364,0.6363636363636364
global,test_fast_dense_000427_159bpm,fast_dense,3.49,3.151862464183381,7,4,4,0.6363636363636364,0.6363636363636364,0.6363636363636364
global,test_standard_rock_000338_125bpm,standard_rock,3.9,2.8205128205128207,7,4,4,0.6363636363636364,0.6363636363636364,0.6363636363636364
global,test_standard_rock_000566_130bpm,standard_rock,3.59,3.064066852367688,7,4,4,0.6363636363636364,0.6363636363636364,0.6363636363636364
global,test_standard_rock_000635_119bpm,standard_rock,3.95,2.7848101265822782,7,4,4,0.6363636363636364,0.6363636363636364,0.6363636363636364
global,test_basic_groove_000207_100bpm,basic_groove,3.77,3.183023872679045,7,3,5,0.7,0.5833333333333334,0.6363636363636365
global,test_basic_groove_000272_107bpm,basic_groove,3.93,3.0534351145038165,7,3,5,0.7,0.5833333333333334,0.6363636363636365
global,test_basic_groove_000284_97bpm,basic_groove,4.15,2.4096385542168672,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_basic_groove_000585_109bpm,basic_groove,3.85,2.5974025974025974,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_basic_groove_000629_111bpm,basic_groove,4.01,2.9925187032418954,7,3,5,0.7,0.5833333333333334,0.6363636363636365
global,test_basic_groove_000751_100bpm,basic_groove,4.17,2.3980815347721824,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_basic_groove_000830_112bpm,basic_groove,4.11,2.4330900243309,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_basic_groove_000900_99bpm,basic_groove,4.4,2.2727272727272725,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_basic_groove_000948_111bpm,basic_groove,3.55,2.8169014084507045,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_fill_heavy_000085_134bpm,fill_heavy,3.77,2.6525198938992043,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_humanized_mixed_000132_89bpm,humanized_mixed,4.67,2.1413276231263385,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_humanized_mixed_000626_121bpm,humanized_mixed,3.9,2.5641025641025643,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_standard_rock_000009_106bpm,standard_rock,4.24,2.830188679245283,7,3,5,0.7,0.5833333333333334,0.6363636363636365
global,test_standard_rock_000270_128bpm,standard_rock,3.62,2.7624309392265194,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_standard_rock_000591_114bpm,standard_rock,4.02,2.4875621890547266,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_standard_rock_000618_127bpm,standard_rock,3.86,2.5906735751295336,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_standard_rock_000856_124bpm,standard_rock,3.54,2.824858757062147,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_standard_rock_001035_135bpm,standard_rock,3.64,2.7472527472527473,7,5,3,0.5833333333333334,0.7,0.6363636363636365
global,test_basic_groove_000106_91bpm,basic_groove,4.6,2.3913043478260874,8,6,3,0.5714285714285714,0.7272727272727273,0.64
global,test_basic_groove_000425_105bpm,basic_groove,3.98,2.763819095477387,8,6,3,0.5714285714285714,0.7272727272727273,0.64
global,test_basic_groove_000714_102bpm,basic_groove,3.88,2.8350515463917527,8,6,3,0.5714285714285714,0.7272727272727273,0.64
global,test_basic_groove_000715_91bpm,basic_groove,4.61,2.6030368763557483,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_basic_groove_000748_94bpm,basic_groove,4.37,2.745995423340961,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_basic_groove_000781_114bpm,basic_groove,3.56,3.3707865168539324,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_basic_groove_000928_107bpm,basic_groove,3.6,3.333333333333333,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_basic_groove_001145_95bpm,basic_groove,4.34,2.5345622119815667,8,6,3,0.5714285714285714,0.7272727272727273,0.64
global,test_basic_groove_001146_111bpm,basic_groove,4.01,2.9925187032418954,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_fast_dense_000505_186bpm,fast_dense,3.03,3.960396039603961,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_fill_heavy_000107_134bpm,fill_heavy,3.76,3.7234042553191493,8,3,6,0.7272727272727273,0.5714285714285714,0.64
global,test_fill_heavy_001008_95bpm,fill_heavy,4.5,2.888888888888889,8,4,5,0.6666666666666666,0.6153846153846154,0.64
global,test_humanized_mixed_000686_88bpm,humanized_mixed,4.71,2.335456475583864,8,6,3,0.5714285714285714,0.7272727272727273,0.64
global,test_humanized_mixed_000723_116bpm,humanized_mixed,3.99,3.007518796992481,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_humanized_mixed_000880_111bpm,humanized_mixed,4.08,2.6960784313725488,8,6,3,0.5714285714285714,0.7272727272727273,0.64
global,test_humanized_mixed_001065_133bpm,humanized_mixed,3.78,3.7037037037037037,8,3,6,0.7272727272727273,0.5714285714285714,0.64
global,test_standard_rock_000021_137bpm,standard_rock,3.73,3.2171581769436997,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_standard_rock_000218_113bpm,standard_rock,3.91,2.557544757033248,8,7,2,0.5333333333333333,0.8,0.64
global,test_standard_rock_000223_140bpm,standard_rock,3.64,3.2967032967032965,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_standard_rock_000688_106bpm,standard_rock,3.68,3.260869565217391,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_standard_rock_000697_104bpm,standard_rock,4.28,2.803738317757009,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_standard_rock_000837_135bpm,standard_rock,3.64,3.021978021978022,8,6,3,0.5714285714285714,0.7272727272727273,0.64
global,test_standard_rock_000886_134bpm,standard_rock,3.76,2.925531914893617,8,6,3,0.5714285714285714,0.7272727272727273,0.64
global,test_standard_rock_000895_121bpm,standard_rock,3.59,3.3426183844011144,8,5,4,0.6153846153846154,0.6666666666666666,0.64
global,test_standard_rock_001027_131bpm,standard_rock,3.69,2.981029810298103,8,6,3,0.5714285714285714,0.7272727272727273,0.64
global,test_basic_groove_000792_112bpm,basic_groove,3.99,3.007518796992481,9,7,3,0.5625,0.75,0.6428571428571429
global,test_basic_groove_001151_107bpm,basic_groove,3.79,3.1662269129287597,9,7,3,0.5625,0.75,0.6428571428571429
global,test_fast_dense_000389_179bpm,fast_dense,3.25,4.3076923076923075,9,5,5,0.6428571428571429,0.6428571428571429,0.6428571428571429
global,test_fast_dense_000484_162bpm,fast_dense,3.46,4.046242774566474,9,5,5,0.6428571428571429,0.6428571428571429,0.6428571428571429
global,test_fill_heavy_000339_112bpm,fill_heavy,4.12,3.3980582524271843,9,5,5,0.6428571428571429,0.6428571428571429,0.6428571428571429
global,test_humanized_mixed_000257_104bpm,humanized_mixed,4.28,3.0373831775700935,9,6,4,0.6,0.6923076923076923,0.6428571428571429
global,test_fast_dense_000641_147bpm,fast_dense,3.61,4.1551246537396125,10,6,5,0.625,0.6666666666666666,0.6451612903225806
global,test_fill_heavy_000521_98bpm,fill_heavy,4.42,3.167420814479638,10,7,4,0.5882352941176471,0.7142857142857143,0.6451612903225806
global,test_fill_heavy_000943_118bpm,fill_heavy,4.01,3.7406483790523692,10,6,5,0.625,0.6666666666666666,0.6451612903225806
global,test_humanized_mixed_000149_93bpm,humanized_mixed,4.56,3.0701754385964914,10,7,4,0.5882352941176471,0.7142857142857143,0.6451612903225806
global,test_humanized_mixed_000359_132bpm,humanized_mixed,3.8,3.68421052631579,10,7,4,0.5882352941176471,0.7142857142857143,0.6451612903225806
global,test_humanized_mixed_000919_136bpm,humanized_mixed,3.74,3.7433155080213902,10,7,4,0.5882352941176471,0.7142857142857143,0.6451612903225806
global,test_standard_rock_000704_124bpm,standard_rock,3.91,2.813299232736573,10,10,1,0.5,0.9090909090909091,0.6451612903225806
global,test_fill_heavy_001174_132bpm,fill_heavy,3.79,3.9577836411609497,11,8,4,0.5789473684210527,0.7333333333333333,0.6470588235294117
global,test_humanized_mixed_000012_127bpm,humanized_mixed,3.58,3.35195530726257,9,6,3,0.6,0.75,0.6666666666666665
global,test_humanized_mixed_000380_148bpm,humanized_mixed,3.6,3.333333333333333,9,6,3,0.6,0.75,0.6666666666666665
global,test_standard_rock_000068_122bpm,standard_rock,3.95,3.0379746835443036,9,6,3,0.6,0.75,0.6666666666666665
global,test_standard_rock_000580_123bpm,standard_rock,3.92,3.061224489795918,9,6,3,0.6,0.75,0.6666666666666665
global,test_standard_rock_000800_142bpm,standard_rock,3.61,3.32409972299169,9,6,3,0.6,0.75,0.6666666666666665
global,test_basic_groove_000060_113bpm,basic_groove,3.96,2.7777777777777777,6,1,5,0.8571428571428571,0.5454545454545454,0.6666666666666665
global,test_basic_groove_000084_95bpm,basic_groove,4.19,2.386634844868735,6,2,4,0.75,0.6,0.6666666666666665
global,test_basic_groove_000623_95bpm,basic_groove,3.87,2.5839793281653747,6,2,4,0.75,0.6,0.6666666666666665
global,test_basic_groove_000639_101bpm,basic_groove,4.2,2.380952380952381,6,2,4,0.75,0.6,0.6666666666666665
global,test_basic_groove_000719_101bpm,basic_groove,4.05,2.7160493827160495,6,1,5,0.8571428571428571,0.5454545454545454,0.6666666666666665
global,test_basic_groove_000797_98bpm,basic_groove,4.07,2.457002457002457,6,2,4,0.75,0.6,0.6666666666666665
global,test_basic_groove_001147_110bpm,basic_groove,3.61,2.770083102493075,6,2,4,0.75,0.6,0.6666666666666665
global,test_standard_rock_000267_122bpm,standard_rock,3.94,2.5380710659898478,6,2,4,0.75,0.6,0.6666666666666665
global,test_standard_rock_000628_127bpm,standard_rock,3.86,2.5906735751295336,6,2,4,0.75,0.6,0.6666666666666665
global,test_standard_rock_000663_100bpm,standard_rock,4.37,2.2883295194508007,6,2,4,0.75,0.6,0.6666666666666665
global,test_fast_dense_000764_150bpm,fast_dense,3.58,3.910614525139665,10,6,4,0.625,0.7142857142857143,0.6666666666666666
global,test_fill_heavy_000346_109bpm,fill_heavy,4.18,3.5885167464114835,10,5,5,0.6666666666666666,0.6666666666666666,0.6666666666666666
global,test_fill_heavy_001150_119bpm,fill_heavy,3.99,3.508771929824561,10,6,4,0.625,0.7142857142857143,0.6666666666666666
global,test_humanized_mixed_001191_94bpm,humanized_mixed,4.53,3.0905077262693155,10,6,4,0.625,0.7142857142857143,0.6666666666666666
global,test_fast_dense_000451_163bpm,fast_dense,3.39,3.8348082595870205,9,5,4,0.6428571428571429,0.6923076923076923,0.6666666666666666
global,test_fast_dense_001104_183bpm,fast_dense,3.23,4.024767801857585,9,5,4,0.6428571428571429,0.6923076923076923,0.6666666666666666
global,test_fill_heavy_000362_98bpm,fill_heavy,4.12,2.6699029126213594,9,7,2,0.5625,0.8181818181818182,0.6666666666666666
global,test_fill_heavy_000883_125bpm,fill_heavy,3.89,3.5989717223650386,9,4,5,0.6923076923076923,0.6428571428571429,0.6666666666666666
global,test_fill_heavy_001105_124bpm,fill_heavy,3.9,3.3333333333333335,9,5,4,0.6428571428571429,0.6923076923076923,0.6666666666666666
global,test_humanized_mixed_000058_137bpm,humanized_mixed,3.56,3.932584269662921,9,4,5,0.6923076923076923,0.6428571428571429,0.6666666666666666
global,test_humanized_mixed_000506_115bpm,humanized_mixed,4.07,3.194103194103194,9,5,4,0.6428571428571429,0.6923076923076923,0.6666666666666666
global,test_humanized_mixed_000593_131bpm,humanized_mixed,3.8,3.4210526315789473,9,5,4,0.6428571428571429,0.6923076923076923,0.6666666666666666
global,test_basic_groove_000062_110bpm,basic_groove,4.02,2.985074626865672,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666
global,test_basic_groove_000343_103bpm,basic_groove,4.01,2.9925187032418954,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666
global,test_basic_groove_000508_90bpm,basic_groove,4.42,2.7149321266968327,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666
global,test_basic_groove_000513_100bpm,basic_groove,4.37,2.745995423340961,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666
global,test_basic_groove_001133_100bpm,basic_groove,4.23,2.836879432624113,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666
global,test_fast_dense_000102_189bpm,fast_dense,3.16,3.7974683544303796,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666666666666
